Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Botnet
6,9870999,15,22,269.0,25847.0,167.0,0.0,17.933333333333326,48.89415195335833,1460.0,0.0,1174.8636363636367,565.0288062993353,2645.730183945921,3.748354143283775,274194.4166666666,705489.6597212616,3279193.0,131.0,9611371.0,686526.4999999998,1021153.8981110272,3279602.0,7534.0,9099779.0,433322.8095238095,989235.6180383732,3316563.0,131.0,0,0,0,0,308,456,1.51960303106099,2.228751112222785,0.0,1460.0,687.2631578947368,719.625228446575,517860.4694167852,1,3,0,6,36,0,0,0,1.0,705.8378378378378,17.933333333333334,1174.8636363636365,0,0,0,26116,21,8493,7,134,11,12923,16384,6432,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,15990261,4,4,73.0,597.0,73.0,0.0,18.25,36.5,597.0,0.0,149.25,298.5,41.90050431321915,0.5003045291130644,2284323.0,5559902.410529014,14884559.0,170.0,1105702.0,368567.3333333333,311647.34752654855,577388.0,10347.0,15472464.0,5157488.0,8592790.379880043,15077013.0,1985.0,0,0,0,0,88,88,0.2501522645565322,0.2501522645565322,0.0,597.0,74.44444444444444,197.4399346074086,38982.52777777778,1,2,0,2,7,0,0,0,1.0,83.75,18.25,149.25,0,0,0,0,0,0,4,73,4,597,16384,5840,1,20,1105702.0,0.0,1105702.0,1105702.0,14884559.0,0.0,14884559.0,14884559.0,0
6,976334,3,5,115.0,2937.0,115.0,0.0,38.333333333333336,66.39528095680697,1460.0,0.0,587.4,796.6014059741547,3125.979429170755,8.193917245532779,139476.2857142857,237714.9834568801,540961.0,7.0,427630.0,213815.0,302054.8037194576,427400.0,230.0,549067.0,137266.75,269377.669855756,541324.0,7.0,0,0,0,0,68,108,3.072718967074792,5.121198278457986,0.0,1460.0,339.1111111111111,636.5676406408915,405218.3611111111,1,2,0,2,7,0,0,0,1.0,381.5,38.333333333333336,587.4,0,0,0,3052,4,5562,0,0,0,0,64240,5840,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,20425082,3,1,67.0,0.0,67.0,0.0,22.333333333333336,38.68246803570492,0.0,0.0,0.0,0.0,3.280280588347209,0.195837647065505,6808360.666666666,11435610.496607091,20010901.0,6.0,20010907.0,10005453.5,14149839.552111978,20010901.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,0.1468782352991288,0.0489594117663762,0.0,67.0,13.4,29.96331089849718,897.8,1,0,1,1,3,0,0,0,0.0,16.75,22.33333333333333,0.0,0,0,0,0,0,0,3,67,1,0,16816,0,1,20,0.0,0.0,0.0,0.0,20010901.0,0.0,20010901.0,20010901.0,0
6,20424950,3,1,67.0,0.0,67.0,0.0,22.333333333333336,38.68246803570492,0.0,0.0,0.0,0.0,3.2803017877644747,0.1958389127023566,6808316.666666666,11435740.79532364,20011010.0,6.0,20011016.0,10005508.0,14149916.626751129,20011010.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,0.1468791845267675,0.0489597281755891,0.0,67.0,13.4,29.96331089849718,897.8,1,0,1,1,3,0,0,0,0.0,16.75,22.33333333333333,0.0,0,0,0,0,0,0,3,67,1,0,17168,0,1,20,0.0,0.0,0.0,0.0,20011010.0,0.0,20011010.0,20011010.0,0
6,31130229,6,6,280.0,1496.0,151.0,0.0,46.66666666666666,72.62965418248022,906.0,0.0,249.3333333333333,398.9820380251055,57.05065645357122,0.3854774084700758,2830020.818181818,5554979.321323254,18334648.0,193.0,12795581.0,2559116.2,2647698.454970694,5835464.0,398597.0,30352040.0,6070408.0,7560769.69361698,18515744.0,905.0,0,0,0,0,128,124,0.1927387042350379,0.1927387042350379,0.0,906.0,136.6153846153846,283.68836730396566,80479.08974358974,1,2,0,4,11,0,0,0,1.0,148.0,46.66666666666666,249.33333333333331,0,0,0,0,0,0,2,93,2,498,16384,8190,2,20,639443.6666666666,209399.4815140031,778382.0,398597.0,9737299.333333332,7456090.4141579,18334648.0,5041786.0,0
6,2277259,10,17,91.0,19484.0,91.0,0.0,9.1,28.77672670753225,1460.0,0.0,1146.1176470588236,586.8461129581736,8595.860198598402,11.856358894618486,87586.8846153846,141778.3089771709,483439.0,133.0,2180926.0,242325.1111111111,152798.63821828095,493793.0,298.0,1880931.0,117558.1875,176934.98535685128,483941.0,133.0,0,0,0,0,208,348,4.391244035043884,7.465114859574603,0.0,1460.0,699.1071428571429,724.2986052566438,524608.4695767196,1,2,0,3,26,0,0,0,1.0,725.0,9.1,1146.1176470588234,0,0,0,19575,16,10409,0,0,0,0,16384,5840,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,8371090,5,6,163.0,1726.0,87.0,0.0,32.6,44.808481340032046,1179.0,0.0,287.66666666666663,488.4132130344824,225.65759058856133,1.3140463189381548,837109.0,2164455.630035465,6965639.0,184.0,1405451.0,351362.75,237049.4038442549,501447.0,188.0,7954789.0,1590957.8,3015969.1486240705,6968560.0,529.0,0,0,0,0,108,128,0.5972937813355249,0.7167525376026299,0.0,1179.0,157.41666666666669,357.4194018067273,127748.6287878788,1,2,0,4,10,0,0,0,1.0,171.72727272727272,32.6,287.6666666666667,0,0,0,1889,4,1916,5,163,6,1726,64240,5840,2,20,1405451.0,0.0,1405451.0,1405451.0,6965639.0,0.0,6965639.0,6965639.0,1
6,101021552,5,5,99.0,2072.0,99.0,0.0,19.8,44.27414595449584,1460.0,0.0,414.4,641.7762850090364,21.49046373787645,0.098988778156962,11224616.888888888,33317068.854616176,100069323.0,154.0,100728571.0,25182142.75,49925092.12884106,100069323.0,274.0,100790191.0,25197547.75,50111681.66757424,100364691.0,479.0,0,0,0,0,108,108,0.049494389078481,0.049494389078481,0.0,1460.0,197.3636363636364,456.8882298171562,208746.85454545452,2,2,0,2,9,0,0,0,1.0,217.1,19.8,414.4,0,0,0,0,0,0,5,99,5,2072,16384,5840,1,20,659248.0,0.0,659248.0,659248.0,100069323.0,0.0,100069323.0,100069323.0,0
6,1201571,3,4,91.0,630.0,91.0,0.0,30.33333333333333,52.53887449625594,630.0,0.0,157.5,315.0,600.047770793403,5.825706512557311,200261.8333333333,309776.92968096683,602367.0,7.0,598422.0,299211.0,422872.4825665534,598227.0,195.0,603582.0,201194.0,347801.210295479,602800.0,7.0,0,0,0,0,68,88,2.496731362524561,3.328975150032749,0.0,630.0,90.125,220.454360356061,48600.125,1,2,0,2,6,0,0,0,1.0,103.0,30.33333333333333,157.5,0,0,0,0,0,0,0,0,0,0,64240,5840,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,4116764,10,14,96.0,16296.0,96.0,0.0,9.6,30.35786553761644,1460.0,0.0,1164.0,590.6158454723992,3981.768204346909,5.829821675471317,178989.73913043475,475925.4453771875,2263647.0,141.0,1853117.0,205901.88888888888,167200.71317763903,371636.0,219.0,3745361.0,288104.6923076923,618225.8258354284,2265194.0,141.0,0,0,0,0,208,288,2.429092364779716,3.400729310691601,0.0,1460.0,655.68,729.2863360848055,531858.5599999999,1,2,0,2,23,0,0,0,1.0,683.0,9.6,1164.0,0,0,0,16392,13,11077,10,96,14,16296,16384,65535,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,4116632,10,14,96.0,16296.0,96.0,0.0,9.6,30.35786553761644,1460.0,0.0,1164.0,590.6158454723992,3981.895879932916,5.830008608979379,178984.0,468552.2889244738,2230830.0,141.0,1885802.0,209533.5555555556,160494.15544273812,382999.0,345.0,3745362.0,288104.76923076925,606186.7273684671,2232214.0,141.0,0,0,0,0,208,288,2.429170253741408,3.4008383552379717,0.0,1460.0,655.68,729.2863360848055,531858.5599999999,1,2,0,2,23,0,0,0,1.0,683.0,9.6,1164.0,0,0,0,16392,13,10837,10,96,14,16296,16384,65535,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,1036077,3,4,90.0,891.0,90.0,0.0,30.0,51.96152422706632,891.0,0.0,222.75,445.5,946.8408236067396,6.756254602698449,172679.5,267271.9004525167,550237.0,7.0,551312.0,275656.0,389552.1968234809,551111.0,201.0,485840.0,161946.6666666667,278996.8987503863,484103.0,7.0,0,0,0,0,68,88,2.895537686870764,3.860716915827685,0.0,891.0,122.625,312.0636095871664,97383.69642857143,1,2,0,2,6,0,0,0,1.0,140.14285714285714,30.0,222.75,0,0,0,0,0,0,0,0,0,0,64240,5840,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,15180,6,13,39.0,118.0,15.0,0.0,6.5,6.123724356957945,20.0,0.0,9.076923076923077,8.046340145904209,10342.555994729908,1251.6469038208168,843.3333333333333,2303.128307324627,10029.0,34.0,14663.0,2932.6,4238.737347371267,10495.0,805.0,14839.0,1236.5833333333337,2875.551850857448,10302.0,34.0,0,0,0,0,128,276,395.2569169960474,856.3899868247694,0.0,20.0,7.849999999999999,7.457070117468529,55.607894736842105,1,3,0,13,18,0,0,0,2.0,8.263157894736842,6.5,9.076923076923077,0,0,0,157,13,11896,0,0,0,0,16384,5840,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,262,1,2,18.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,68702.29007633588,11450.381679389311,131.0,137.17871555019022,228.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,34.0,34.0,1,0,0,0,20,40,3816.793893129771,7633.587786259542,0.0,18.0,9.0,10.392304845413264,108.0,2,0,0,1,3,0,0,0,2.0,12.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,5840,17452,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,4178851,7,7,154.0,5100.0,84.0,0.0,22.0,37.78888725538237,1460.0,0.0,728.5714285714286,706.0922643070704,1257.283401585747,3.3502032017892,321450.07692307694,471403.0399455547,1611869.0,217.0,2566982.0,427830.3333333333,289474.8110642214,873042.0,223.0,3719897.0,619982.8333333333,720618.648522342,1728873.0,3808.0,0,0,0,0,148,148,1.6751016008946,1.6751016008946,0.0,1460.0,350.26666666666665,590.3247855045156,348483.3523809524,1,2,0,4,13,0,0,0,1.0,375.2857142857143,22.0,728.5714285714286,0,0,0,5254,6,2639,7,154,7,5100,64240,5840,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,412015,3,5,76.0,2399.0,76.0,0.0,25.33333333333333,43.878620458411554,1460.0,0.0,479.8,682.3270476831474,6007.062849653532,19.41676880696091,58859.28571428571,105395.59337201007,267717.0,7.0,138943.0,69471.5,97953.38107742889,138735.0,208.0,273405.0,68351.25,133139.4521203864,268050.0,7.0,0,0,0,0,68,108,7.281288302610341,12.13548050435057,0.0,1460.0,275.0,540.6560829214816,292309.0,1,2,0,2,7,0,0,0,1.0,309.375,25.33333333333333,479.8,0,0,0,0,0,0,0,0,0,0,64240,65535,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,985978,3,5,115.0,3097.0,115.0,0.0,38.333333333333336,66.39528095680697,1460.0,0.0,619.4,770.7540463727713,3257.6791774258654,8.113771301185219,140854.0,231848.5093403305,527585.0,65.0,427355.0,213677.5,301891.46205300343,427147.0,208.0,558998.0,139749.5,259078.80379850967,527960.0,65.0,0,0,0,0,68,108,3.0426642379444573,5.0711070632407615,0.0,1460.0,356.8888888888889,628.6321349653637,395178.3611111111,1,2,0,2,7,0,0,0,1.0,401.5,38.333333333333336,619.4,0,0,0,3212,4,5749,0,0,0,0,64240,5840,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,12304142,35,41,2820.0,44781.0,995.0,0.0,80.57142857142856,167.15724997285457,1460.0,0.0,1092.2195121951222,502.1483601583859,3868.697224072999,6.176781769911303,164055.22666666663,236568.63127239965,1112289.0,2.0,11856429.0,348718.5,267627.9568905482,1112289.0,3986.0,11837755.0,295943.87500000006,411597.898408653,1801346.0,2.0,0,0,0,0,708,824,2.844570551932837,3.332211217978466,0.0,1460.0,618.1948051948048,636.0583190524411,404570.1852358169,1,2,0,38,75,0,0,0,1.0,626.328947368421,80.57142857142857,1092.219512195122,0,0,0,23800,29,4626,35,2820,41,44781,16384,31773,19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,16673779,44,57,2850.0,68839.0,1004.0,0.0,64.77272727272728,153.59216059760396,1460.0,0.0,1207.701754385965,439.2754572227951,4299.505229138517,6.057415058697852,166737.79000000007,337403.4962644888,2468734.0,7.0,16673247.0,387749.9302325581,441447.0691370973,2472904.0,953.0,16077638.0,287100.6785714286,505645.1515395899,2471019.0,7.0,0,0,0,0,888,1144,2.63887388695748,3.4185411717403715,0.0,1460.0,702.8333333333333,665.682722322489,443133.48679868,1,2,0,39,100,0,0,0,1.0,709.7920792079208,64.77272727272727,1207.701754385965,0,0,0,23896,25,5858,22,1425,28,34419,16384,32768,19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,16597444,3,1,61.0,0.0,61.0,0.0,20.333333333333336,35.21836642056717,0.0,0.0,0.0,0.0,3.675264697383525,0.2410009637628541,5532481.333333334,9199909.399261078,16152521.0,198.0,16152719.0,8076359.5,11421417.12521544,16152521.0,198.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,0.1807507228221405,0.0602502409407135,0.0,61.0,12.2,27.280029325497438,744.2,1,0,1,1,3,0,0,0,0.0,15.25,20.33333333333333,0.0,0,0,0,0,0,0,3,61,1,0,16349,0,1,20,0.0,0.0,0.0,0.0,16152521.0,0.0,16152521.0,16152521.0,0
6,17036626,3,1,62.0,0.0,62.0,0.0,20.666666666666664,35.7957166897568,0.0,0.0,0.0,0.0,3.639218234878197,0.2347882732179482,5678875.333333334,9437333.156688193,16572885.0,198.0,16573083.0,8286541.5,11718659.36018214,16572885.0,198.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,0.1760912049134611,0.058697068304487,0.0,62.0,12.4,27.727242920997394,768.8000000000001,1,0,1,1,3,0,0,0,0.0,15.5,20.666666666666668,0.0,0,0,0,0,0,0,3,62,1,0,16349,0,1,20,0.0,0.0,0.0,0.0,16572885.0,0.0,16572885.0,16572885.0,0
6,11863256,3,1,112.0,0.0,112.0,0.0,37.33333333333333,64.66323014923809,0.0,0.0,0.0,0.0,9.440915714876253,0.3371755612455804,3954418.666666667,6395746.4238827,11333257.0,177.0,11333434.0,5666717.0,8013697.719729638,11333257.0,177.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,0.2528816709341853,0.0842938903113951,0.0,112.0,22.4,50.087922695995296,2508.8000000000006,1,0,1,1,3,0,0,0,0.0,28.0,37.333333333333336,0.0,0,0,0,0,0,0,3,112,1,0,15615,0,1,20,0.0,0.0,0.0,0.0,11333257.0,0.0,11333257.0,11333257.0,0
6,11863251,3,1,112.0,0.0,112.0,0.0,37.33333333333333,64.66323014923809,0.0,0.0,0.0,0.0,9.440919693935498,0.3371757033548392,3954417.0,6398432.658959458,11336434.0,142.0,11336576.0,5668288.0,8015968.946710809,11336434.0,142.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,0.2528817775161294,0.0842939258387098,0.0,112.0,22.4,50.087922695995296,2508.8000000000006,1,0,1,1,3,0,0,0,0.0,28.0,37.333333333333336,0.0,0,0,0,0,0,0,3,112,1,0,16560,0,1,20,0.0,0.0,0.0,0.0,11336434.0,0.0,11336434.0,11336434.0,0
6,119997999,337,566,1160.0,795357.0,174.0,0.0,3.442136498516321,16.384436726673282,1460.0,0.0,1405.2243816254413,268.1489564367396,6637.752351187123,7.525125481467404,133035.47560975616,902043.6563970596,16622916.0,161.0,119997999.0,357136.9017857145,1452998.2116739412,16622916.0,161.0,119854390.0,212131.6637168143,1221723.7587957422,17203209.0,322.0,1,0,0,0,6836,11320,2.808380163072553,4.716745318394851,0.0,1460.0,881.1670353982292,710.9822380568985,505495.7428323963,0,0,0,86,903,0,0,0,1.0,882.1428571428571,3.4421364985163203,1405.2243816254418,0,0,0,49782,35,29840,14,48,23,33139,16599,6432,16,20,18155732.0,22537601.066775955,50811806.0,888196.0,11557321.5,5933240.942321574,16622916.0,5141144.0,0
6,24800414,3,1,90.0,0.0,90.0,0.0,30.0,51.96152422706632,0.0,0.0,0.0,0.0,3.62897167765022,0.1612876301177875,8266804.666666666,13908102.09825756,24324147.0,180.0,24324327.0,12162163.5,17199642.0110578,24324147.0,180.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,0.1209657225883406,0.0403219075294468,0.0,90.0,18.0,40.24922359499622,1620.0,1,0,1,1,3,0,0,0,0.0,22.5,30.0,0.0,0,0,0,0,0,0,3,90,1,0,17520,0,1,20,0.0,0.0,0.0,0.0,24324147.0,0.0,24324147.0,24324147.0,0
6,5494590,3,1,90.0,0.0,90.0,0.0,30.0,51.96152422706632,0.0,0.0,0.0,0.0,16.37974807947454,0.7279888035322017,1831530.0,2764720.0843009404,5011777.0,162.0,5011939.0,2505969.5,3543746.95119622,5011777.0,162.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,0.5459916026491513,0.1819972008830504,0.0,90.0,18.0,40.24922359499622,1620.0,1,0,1,1,3,0,0,0,0.0,22.5,30.0,0.0,0,0,0,0,0,0,3,90,1,0,16688,0,1,20,0.0,0.0,0.0,0.0,5011777.0,0.0,5011777.0,5011777.0,0
6,4574122,13,18,194.0,14019.0,67.0,0.0,14.923076923076923,28.370940351180757,1460.0,0.0,778.8333333333333,668.8641161569013,3107.262989487381,6.777256924935539,152470.73333333334,353549.5700427928,1887055.0,6.0,2687067.0,223922.25,185436.94101726575,519558.0,146.0,4186324.0,246254.35294117648,492633.7097142944,2060538.0,6.0,0,0,0,0,268,364,2.842075484650388,3.935181440285152,0.0,1460.0,444.15625,627.9426781613523,394312.0070564517,1,2,0,9,30,0,0,0,1.0,458.483870967742,14.923076923076923,778.8333333333334,0,0,0,14213,17,6687,13,194,18,14019,16384,5840,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
